id	Word1	Word2	Pronunciation	Meaning	Translation	Extra1	Extra2	False	confidence
8768	丘陵	丘陵	qiūlíng	sierras	hills		丘陵	False	0
8769	囚犯	囚犯	qiúfàn	prisionero	prisoner		囚犯	False	0
8770	求婚	求婚	qiúhūn	propuesta	proposal		求婚	False	0
8771	求学	求學	qiúxué	estudiar	study		求学	False	0
8772	求救	求救	qiújiù	pedir ayuda	ask for help		求救	False	0
8773	求证	求證	qiúzhèng	verificar	verify		求证	False	0
8774	求医	求醫	qiúyī	buscar tratamiento médico	seek medical treatment		求医	False	0
8775	曲线	曲線	qūxiàn	curva	curve		曲线	False	0
8776	曲折	曲折	qūzhé	tortuoso	tortuous		曲折	False	0
8777	求助	求助	qiúzhù	pedir ayuda	ask for help		求助	False	0
8778	驱动	驅動	qūdòng	conducir	drive		驱动	False	0
8779	屈服	屈服	qūfú	producir	yield		屈服	False	0
8780	驱逐	驅逐	qūzhú	deportación	deportation		驱逐	False	0
8781	曲	麴	qū	canción	song		曲	False	0
8782	趋于	趨於	qūyú	tiende a	tend to		趋于	False	0
8783	取代	取代	qǔdài	reemplazar	replace		取代	False	0
8784	取而代之	取而代之	qǔérdàizhī	reemplazo	replacement		取而代之	False	0
8785	取经	取經	qǔjīng	sagrada escritura	scripture		取经	False	0
8786	取决于	取決於	qǔjuéyú	dependiendo de	depending on		取决于	False	0
8787	取缔	取締	qǔdì	prohibición	ban		取缔	False	0
8788	取暖	取暖	qǔnuǎn	calefacción	heating		取暖	False	0
8789	取笑	取笑	qǔxiào	burlarse de	make fun of		取笑	False	0
8790	取胜	取勝	qǔshèng	ganar	win		取胜	False	0
8791	娶	娶	qǔ	casar	marry		娶	False	0
8792	去除	去除	qùchú	eliminar	remove		去除	False	0
8793	去向	去向	qùxiàng	paradero	whereabouts		去向	False	0
8794	去处	去處	qùchù	lugar	place		去处	False	0
8795	圈套	圈套	quāntào	trampa	trap		圈套	False	0
8796	趣味	趣味	qùwèi	gusto	taste		趣味	False	0
8797	权衡	權衡	quánhéng	compensación	trade off		权衡	False	0
8798	权威	權威	quánwēi	autoridad	authority		权威	False	0
8799	圈子	圈子	quānzi	círculo	circle		圈子	False	0
8800	权益	權益	quányì	derechos e intereses	rights and interests		权益	False	0
8801	全程	全程	quánchéng	a lo largo del viaje	throughout the journey		全程	False	0
8802	全长	全長	quáncháng	longitud total	full length		全长	False	0
8803	全方位	全方位	quánfāngwèi	todo	all -round		全方位	False	0
8804	全局	全局	quánjú	global	global		全局	False	0
8805	全力以赴	全力以赴	quánlìyǐfù	por todo lo alto	go all out		全力以赴	False	0
8806	全能	全能	quánnéng	versátil	versatile		全能	False	0
8807	全心全意	全心全意	quánxīnquányì	con entusiasmo	whole-heartedly		全心全意	False	0
8808	拳	拳	quán	puño	fist		拳	False	0
8809	全文	全文	quánwén	texto completo	full text		全文	False	0
8810	劝告	勸告	quàngào	consejo	advice		劝告	False	0
8811	劝说	勸說	quànshuō	persuadir	persuade		劝说	False	0
8812	劝阻	勸阻	quànzǔ	disuadir	dissuade		劝阻	False	0
8813	缺口	缺口	quēkǒu	brecha	gap		缺口	False	0
8814	拳头	拳頭	quántou	puño	fist		拳头	False	0
8815	确切	確切	quèqiè	exacto	exact		确切	False	0
8816	缺失	缺失	quēshī	falta	lack		缺失	False	0
8817	确信	確信	quèxìn	tener confianza	be confident		确信	False	0
8818	缺席	缺席	quēxí	ausente	absent		缺席	False	0
8819	确诊	確診	quèzhěn	diagnóstico	diagnosis		确诊	False	0
8820	确凿	確鑿	quèzáo	concluyente	conclusive		确凿	False	0
8821	燃放	燃放	ránfàng	activar	set off		燃放	False	0
8822	燃气	燃氣	ránqì	gas	gas		燃气	False	0
8823	燃油	燃油	rányóu	combustible	fuel		燃油	False	0
8824	让步	讓步	ràngbù	concesión	concession		让步	False	0
8825	嚷	嚷	rǎng	gritar	shout		嚷	False	0
8826	饶	饒	ráo	repuesto	spoof		饶	False	0
8827	扰乱	擾亂	rǎoluàn	molestar	disturb		扰乱	False	0
8828	饶恕	饒恕	ráoshù	perdonar	forgive		饶恕	False	0
8829	绕行	繞行	ràoxíng	derivación	bypass		绕行	False	0
8830	惹	惹	rě	provocar	provoke		惹	False	0
8831	热潮	熱潮	rècháo	recrudecimiento	upsurge		热潮	False	0
8832	热气	熱氣	rèqì	calor	heat		热气	False	0
8833	热带	熱帶	rèdài	tropical	tropical		热带	False	0
8834	热腾腾	熱騰騰	rètēngtēng	caliente	hot		热腾腾	False	0
8835	热衷	熱衷	rèzhōng	apasionado	passionate		热衷	False	0
8836	热气球	熱氣球	rèqìqiú	globo aerostático	hot air balloon		热气球	False	0
8837	人道	人道	rén dào	humano	humane		人道	False	0
8838	人次	人次	réncì	número de personas	number of people		人次	False	0
8839	人格	人格	réngé	personalidad	personality		人格	False	0
8840	人工智能	人工智能	réngōngzhìnéng	inteligencia artificial	artificial intelligence		人工智能	False	0
8841	人均	人均	rénjūn	per cápita	per capita		人均	False	0
8842	人品	人品	rénpǐn	personaje	character		人品	False	0
8843	人情	人情	rénqíng	personalidad	personality		人情	False	0
8844	人气	人氣	rénqì	popularidad	popularity		人气	False	0
8845	人身	人身	rénshēn	personal	personal		人身	False	0
8846	人事	人事	rénshì	personal	personnel		人事	False	0
8847	人手	人手	rénshǒu	mano de obra	manpower		人手	False	0
8848	人体	人體	réntǐ	cuerpo humano	human body		人体	False	0
8849	人为	人為	rénwéi	artificial	artificial		人为	False	0
8850	人文	人文	rénwén	humanista	humanistic		人文	False	0
8851	人行道	人行道	rénxíngdào	acera	sidewalk		人行道	False	0
8852	人选	人選	rénxuǎn	persona	person		人选	False	0
8853	人缘儿	人緣兒	rényuánr	cima	peak		人缘儿	False	0
8854	人造	人造	rénzào	artificial	artificial		人造	False	0
8855	人性	人性	rénxìng	la naturaleza humana	human nature		人性	False	0
8856	人质	人質	rénzhì	rehén	hostage		人质	False	0
8857	仁慈	仁慈	réncí	amabilidad	kindness		仁慈	False	0
8858	忍饥挨饿	忍飢挨餓	rěnjīáiè	hambriento y hambriento	hungry and hungry		忍饥挨饿	False	0
8859	忍耐	忍耐	rěnnài	perdurar	endure		忍耐	False	0
8860	忍心	忍心	rěnxīn	beleep	beleep		忍心	False	0
8861	认错	認錯	rèncuò	admite un error	admit a mistake		认错	False	0
8862	认证	認證	rènzhèng	autenticación	authentication		认证	False	0
8863	任命	任命	rènmìng	cita	appointment		任命	False	0
8864	认知	認知	rènzhī	cognición	cognition		认知	False	0
8865	任期	任期	rènqī	termino de oficina	term of office		任期	False	0
8866	任人宰割	任人宰割	rènrénzǎigē	sacrificio	slaughter		任人宰割	False	0
8867	任意	任意	rènyì	arbitrariamente	arbitrarily		任意	False	0
8868	任职	任職	rènzhí	tomar posesión del cargo	take office		任职	False	0
8869	韧性	韌性	rènxìng	tenacidad	toughness		韧性	False	0
8870	日程	日程	rìchéng	cronograma	schedule		日程	False	0
8871	日复一日	日復一日	rìfùyīrì	día a día	day to day		日复一日	False	0
8872	日前	日前	rìqián	hace unos días	a few days ago		日前	False	0
8873	日后	日後	rìhòu	en el futuro	in the future		日后	False	0
8874	日趋	日趨	rìqū	creciente	increasing		日趋	False	0
8875	日新月异	日新月異	rìxīnyuèyì	creciente	crescent		日新月异	False	0
8876	日益	日益	rìyì	cada vez más	increasingly		日益	False	0
8877	荣获	榮獲	rónghuò	ganar	win		荣获	False	0
8878	荣幸	榮幸	róngxìng	placer	pleasure		荣幸	False	0
8879	荣誉	榮譽	róngyù	honor	honor		荣誉	False	0
8880	容光焕发	容光煥發	róngguānghuànfā	rong guanghuan	rong guanghuan		容光焕发	False	0
8881	容忍	容忍	róngrěn	tolerar	tolerate		容忍	False	0
8882	容量	容量	róngliàng	capacidad	capacity		容量	False	0
8883	容纳	容納	róngnà	acomodar	accommodate		容纳	False	0
8884	容颜	容顏	róngyán	rostro	face		容颜	False	0
8885	容许	容許	róngxǔ	permitir	allow		容许	False	0
8886	溶解	溶解	róngjiě	disolver	dissolve		溶解	False	0
8887	融	螎	róng	derretir	melt		融	False	0
8888	融化	融化	rónghuà	derretir	melt		融化	False	0
8889	冗长	冗長	rǒngcháng	largo	lengthy		冗长	False	0
8890	融洽	融洽	róngqià	armonioso	harmonious		融洽	False	0
8891	柔和	柔和	róuhé	suave	soft		柔和	False	0
8892	柔软	柔軟	róuruǎn	suave	soft		柔软	False	0
8893	如果说	如果說	rúguǒshuō	si	if		如果说	False	0
8894	揉	揉	róu	frotar	rub		揉	False	0
8895	如实	如實	rúshí	sinceramente	truthfully		如实	False	0
8896	如意	如意	rúyì	como uno desea	as one wishes		如意	False	0
8897	如愿以偿	如願以償	rúyuànyǐcháng	compensar	compensate		如愿以偿	False	0
8898	儒家	儒家	rújiā	confuciano	confucian		儒家	False	0
8899	如醉如痴	如醉如癡	rúzuìrúchī	avergonzado	ashamed		如醉如痴	False	0
8900	入场	入場	rùchǎng	entra en el lugar	enter the venue		入场	False	0
8901	儒学	儒學	rúxué	confucionismo	confucianism		儒学	False	0
8902	入场券	入場券	rùchǎngquàn	boleto de admisión	admission ticket		入场券	False	0
8903	入侵	入侵	rùqīn	invadir	invade		入侵	False	0
8904	入境	入境	rùjìng	entrada	entry		入境	False	0
8905	入选	入選	rùxuǎn	ser seleccionado	be selected		入选	False	0
8906	软弱	軟弱	ruǎnruò	débil	weak		软弱	False	0
8907	软实力	軟實力	ruǎn shílì	poder suave	soft power		软实力	False	0
8908	瑞雪	瑞雪	ruìxuě	ruije	ruixue		瑞雪	False	0
8909	润	潤	rùn	húmedo	moist		润	False	0
8910	若干	若干	ruògān	varios	several		若干	False	0
8911	弱势	弱勢	ruòshì	perjudicado	disadvantaged		弱势	False	0
8912	弱点	弱點	ruòdiǎn	debilidad	weakness		弱点	False	0
8913	撒谎	撒謊	sāhuǎng	mentir	lie		撒谎	False	0
8914	撒	撒	sā	desparramar	spread		撒	False	0
8915	赛车	賽車	sàichē	coche de carreras	racing car		赛车	False	0
8916	三番五次	三番五次	sānfānwǔcì	cinco veces y cinco veces	five times and five times		三番五次	False	0
8917	赛跑	賽跑	sàipǎo	carrera	race		赛跑	False	0
8918	三角	三角	sānjiǎo	triángulo	triangle		三角	False	0
8919	三维	三維	sānwéi	tres dimensiones	three -dimensional		三维	False	0
8920	散布	散佈	sànbù	desparramar	spread		散布	False	0
8921	桑拿	桑拿	sāngná	sauna	sauna		桑拿	False	0
8922	嗓子	嗓子	sǎngzi	voz	voice		嗓子	False	0
8923	散发	散發	sànfā	distribuir	distribute		散发	False	0
8924	丧生	喪生	sàngshēng	ser asesinado	be killed		丧生	False	0
8925	骚乱	騷亂	sāoluàn	disturbio	riot		骚乱	False	0
8926	骚扰	騷擾	sāorǎo	acosar	harass		骚扰	False	0
8927	扫除	掃除	sǎochú	eliminar	remove		扫除	False	0
8928	扫描	掃描	sǎomiáo	exploración	scanning		扫描	False	0
8929	扫兴	掃興	sǎoxìng	discernir	discern		扫兴	False	0
8930	嫂子	嫂子	sǎozi	cuñada	sister in law		嫂子	False	0
8931	扫墓	掃墓	sǎomù	tumba	grave		扫墓	False	0
8932	杀害	殺害	shāhài	matar	kill		杀害	False	0
8933	僧人	僧人	sēngrén	monje	monk		僧人	False	0
8934	杀手	殺手	shāshǒu	asesino	killer		杀手	False	0
8935	沙龙	沙龍	shālóng	salón	salon		沙龙	False	0
8936	纱	紗	shā	hilo	yarn		纱	False	0
8937	沙滩	沙灘	shātān	playa	beach		沙滩	False	0
8938	砂糖	砂糖	shātáng	azúcar granulada	granulated sugar		砂糖	False	0
8939	刹车	剎車	shāchē	freno	brake		刹车	False	0
8940	鲨鱼	鯊魚	shāyú	tiburón	shark		鲨鱼	False	0
8941	傻瓜	傻瓜	shǎguā	tonto	fool		傻瓜	False	0
8942	筛	篩	shāi	pantalla	screen		筛	False	0
8943	晒太阳	曬太陽	shàitàiyáng	baño de sol	sunbath		晒太阳	False	0
8944	山川	山川	shānchuān	montaña	mountain		山川	False	0
8945	筛选	篩選	shāixuǎn	filtrar	filter		筛选	False	0
8946	山冈	山岡	shāngāng	colina	hill		山冈	False	0
8947	山岭	山嶺	shānlǐng	montaña	mountain		山岭	False	0
8948	山顶	山頂	shāndǐng	cima	peak		山顶	False	0
8949	山寨	山寨	shānzhài	imitador	copycat		山寨	False	0
8950	山路	山路	shānlù	carretera de montaña	mountain road		山路	False	0
8951	删除	刪除	shānchú	borrar	delete		删除	False	0
8952	删	刪	shān	borrar	delete		删	False	0
8953	煽动	煽動	shāndòng	incitar	incite		煽动	False	0
8954	闪烁	閃爍	shǎnshuò	parpadeando	flickering		闪烁	False	0
8955	善意	善意	shànyì	de buena fe	bona fide		善意	False	0
8956	善	善	shàn	bien	good		善	False	0
8957	擅长	擅長	shàncháng	ser bueno en	be good at		擅长	False	0
8958	擅自	擅自	shànzì	no autorizado	unauthorized		擅自	False	0
8959	膳食	膳食	shànshí	comida	meal		膳食	False	0
8960	赡养	贍養	shànyǎng	apoyo	support		赡养	False	0
8961	伤残	傷殘	shāngcán	desactivado	disabled		伤残	False	0
8962	伤痕	傷痕	shānghén	cicatriz	scar		伤痕	False	0
8963	伤脑筋	傷腦筋	shāngnǎojīn	cenador cerebral	brainwarm		伤脑筋	False	0
8964	伤势	傷勢	shāngshì	lesión	injury		伤势	False	0
8965	伤感	傷感	shānggǎn	triste	sad		伤感	False	0
8966	商贩	商販	shāngfàn	proveedor	vendor		商贩	False	0
8967	商讨	商討	shāngtǎo	conversar	discuss		商讨	False	0
8968	商贾	商賈	shānggǔ	comerciante	merchant		商贾	False	0
8969	上报	上報	shàngbào	informe	report		上报	False	0
8970	上场	上場	shàngchǎng	jugar	play		上场	False	0
8971	上方	上方	shàngfāng	arriba	above		上方	False	0
8972	上岗	上崗	shànggǎng	hacer el trabajo	get on the job		上岗	False	0
8973	上火	上火	shànghuǒ	enfadarse	get angry		上火	False	0
8974	上空	上空	shàngkōng	abrumador	overwhelming		上空	False	0
8975	上流	上流	shàngliú	clase alta	upper class		上流	False	0
8976	上任	上任	shàngrèn	tomar posesión del cargo	take office		上任	False	0
8977	上期	上期	shàngqī	periodo anterior	previous period		上期	False	0
8978	上述	上述	shàngshù	arriba	above		上述	False	0
8979	上司	上司	shàngsi	jefe	boss		上司	False	0
8980	上诉	上訴	shàngsù	apelar	appeal		上诉	False	0
8981	上调	上調	shàngtiáo	levantamiento	raising		上调	False	0
8982	上头	上頭	shàngtou	encima de	on top of		上头	False	0
8983	上限	上限	shàngxiàn	limite superior	upper limit		上限	False	0
8984	上旬	上旬	shàngxún	en dias tempranos	in the early days		上旬	False	0
8985	上瘾	上癮	shàngyǐn	adiccion	addiction		上瘾	False	0
8986	上游	上游	shàngyóu	río arriba	upstream		上游	False	0
8987	上映	上映	shàngyìng	liberar	release		上映	False	0
8988	尚	尚	shàng	todavía	yet		尚	False	0
8989	尚未	尚未	shàngwèi	aún no	not yet		尚未	False	0
8990	捎	捎	shāo	llevar	take along		捎	False	0
8991	烧毁	燒燬	shāohuǐ	quemar	burn		烧毁	False	0
8992	烧烤	燒烤	shāokǎo	parilla	barbecue		烧烤	False	0
8993	稍后	稍後	shāohòu	más tarde	later		稍后	False	0
8994	稍稍	稍稍	shāoshāo	levemente	slightly		稍稍	False	0
8995	少见	少見	shǎojiàn	extraño	rare		少见	False	0
8996	少不了	少不了	shǎobuliǎo	indispensable	indispensable		少不了	False	0
8997	少量	少量	shǎoliàng	pequeña cantidad	small amount		少量	False	0
8998	稍候	稍候	shāohòu	esperar	wait		稍候	False	0
8999	少林寺	少林寺	shàolínsì	templo shaolin	shaolin temple		少林寺	False	0
9000	少有	少有	shǎoyǒu	extraño	rare		少有	False	0
9001	奢侈	奢侈	shēchǐ	lujo	luxury		奢侈	False	0
9002	少女	少女	shàonǚ	chica	girl		少女	False	0
9003	奢望	奢望	shēwàng	extravagancia	extravagance		奢望	False	0
9004	设	設	shè	configuración	set up		设	False	0
9005	设定	設定	shèdìng	configuración	set up		设定	False	0
9006	设法	設法	shèfǎ	intentar	try		设法	False	0
9007	社交	社交	shèjiāo	contacto social	social contact		社交	False	0
9008	社会主义	社會主義	shèhuìzhǔyì	socialismo	socialism		社会主义	False	0
9009	社论	社論	shèlùn	editorial	editorial		社论	False	0
9010	社团	社團	shètuán	comunidad	community		社团	False	0
9011	摄氏度	攝氏度	shèshìdù	grado celsius	degree celsius		摄氏度	False	0
9012	谁知道	誰知道	shéi zhīdào	quién sabe	who knows		谁知道	False	0
9013	涉嫌	涉嫌	shèxián	sospechoso	suspected		涉嫌	False	0
9014	申办	申辦	shēnbàn	solicitar	apply for		申办	False	0
9015	申领	申領	shēnlǐng	aplicar	apply		申领	False	0
9016	伸手	伸手	shēnshǒu	estirar	stretch		伸手	False	0
9017	伸缩	伸縮	shēnsuō	telescópico	telescopic		伸缩	False	0
9018	申报	申報	shēnbào	declarar	declare		申报	False	0
9019	伸张	伸張	shēnzhāng	estirar	stretch		伸张	False	0
9020	身不由己	身不由己	shēnbùyóujǐ	involuntario	involuntary		身不由己	False	0
9021	身躯	身軀	shēnqū	cuerpo	body		身躯	False	0
9022	身价	身價	shēnjià	valor	value		身价	False	0
9023	身心	身心	shēnxīn	cuerpo y mente	body and mind		身心	False	0
9024	身影	身影	shēnyǐng	cifra	figure		身影	False	0
9025	身子	身子	shēnzi	cuerpo	body		身子	False	0
9026	绅士	紳士	shēnshì	hidalgo	gentleman		绅士	False	0
9027	深切	深切	shēnqiè	profundo	deep		深切	False	0
9028	深情	深情	shēnqíng	sentimiento profundo	deep feeling		深情	False	0
9029	深奥	深奧	shēnào	profundo	profound		深奥	False	0
9030	深入人心	深入人心	shēnrùrénxīn	penetrar	penetrate		深入人心	False	0
9031	深受	深受	shēnshòu	sufrir	suffer		深受	False	0
9032	深信	深信	shēnxìn	estar convencido	be convinced		深信	False	0
9033	深思	深思	shēnsī	pensar	think		深思	False	0
9034	深远	深遠	shēnyuǎn	lejano	far -reaching		深远	False	0
9035	深夜	深夜	shēnyè	tarde en la noche	late at night		深夜	False	0
9036	神气	神氣	shénqì	aire	air		神气	False	0
9037	神圣	神聖	shénshèng	sagrado	sacred		神圣	False	0
9038	神仙	神仙	shénxiān	inmortal	immortal		神仙	False	0
9039	神态	神態	shéntài	mirar	look		神态	False	0
9040	审定	審定	shěndìng	revisar	review		审定	False	0
9041	审核	審核	shěnhé	revisar	review		审核	False	0
9042	审美	審美	shěnměi	estético	aesthetic		审美	False	0
9043	审批	審批	shěnpī	aprobar	approve		审批	False	0
9044	审判	審判	shěnpàn	ensayo	trial		审判	False	0
9045	肾	腎	shèn	riñón	kidney		肾	False	0
9046	审视	審視	shěnshì	revisar	review		审视	False	0
9047	甚至于	甚至於	shènzhìyú	incluso	even		甚至于	False	0
9048	渗透	滲透	shèntòu	penetración	penetration		渗透	False	0
9049	慎重	慎重	shènzhòng	cuidadoso	careful		慎重	False	0
9050	渗	滲	shèn	infiltrado	infiltrate		渗	False	0
9051	升温	升溫	shēngwēn	calentar	heating up		升温	False	0
9052	生理	生理	shēnglǐ	fisiológico	physiological		生理	False	0
9053	生机	生機	shēngjī	vitalidad	vitality		生机	False	0
9054	生命线	生命線	shēngmìngxiàn	línea de vida	lifeline		生命线	False	0
9055	生平	生平	shēngpíng	vida	life		生平	False	0
9056	生怕	生怕	shēngpà	temer	be afraid		生怕	False	0
